"Sazed","Fast|Running|Stable|V2Dir|Valid","us","23.151.76.6","9001",true,"NULL"
"BuNGOfAr","Fast|Guard|Running|Stable|V2Dir|Valid","ua","185.66.91.18","9001",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.248","143",true,"NULL"
"Gentleman","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","154.127.56.250","443",true,"NULL"
"cashHigh","Running|Valid","de","49.13.133.177","837",false,"static.177.133.13.49.clients.your-server.de"
"bonecrusher","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.15","443",true,"NULL"
"bauruine","Fast|Guard|Running|Stable|V2Dir|Valid","pl","95.214.53.96","4443",true,"skynode03.tuxli.org"
"FiveBoxingWizards","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","212.83.171.89","20",true,"altair.lemniscata.es"
"llorona","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","mx","190.103.179.109","9001",true,"NULL"
"StarfilesExit1","Exit|Fast|Running|Valid","se","80.78.23.147","9001",false,"504e1793.host.njalla.net"
"whispersatlas","Fast|Guard|Running|Stable|V2Dir|Valid","us","150.136.42.77","9001",true,"NULL"
"ukoloke","Fast|Running|Stable|V2Dir|Valid","nl","31.57.56.123","9003",true,"31-57-56-123.irl.avsisp.com"
"SDRHausSEA1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.42.176.50","9001",true,"NULL"
"mustardonthebeat","Fast|Running|V2Dir|Valid","us","64.65.2.27","443",true,"NULL"
"TorIFNSS","Fast|Running|Stable|Valid","us","23.239.15.115","9001",true,"li723-115.members.linode.com"
"NTH14R1","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.211","9000",true,"14.tor-exit.nothingtohide.nl"
"babysmoove","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.9.98.41","443",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","de","51.195.119.154","9300",true,"vps-7adbe82e.vps.ovh.net"
"wsokytfqyn2","Fast|Running|V2Dir|Valid","hu","85.238.69.153","59101",true,"85-238-69-153.pool.digikabel.hu"
"TheMadHackerNodeV5","Exit|Fast|Running|V2Dir|Valid","us","152.53.170.213","9001",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","bg","45.9.156.192","7430",true,"vps24200.maxko-hosting.net"
"TacticalAtom","Fast|Guard|Running|Stable|V2Dir|Valid","de","82.165.96.172","9001",true,"NULL"
"DFRI139","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","se","171.25.193.132","9050",true,"tor-exit-read-me.dfri.se"
"kankan","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.9.98.44","443",true,"NULL"
"Sigzil","Fast|Running|Stable|V2Dir|Valid","us","23.151.76.9","9001",true,"NULL"
"Shrek","Running|V2Dir|Valid","pl","57.128.246.79","9001",false,"caloyannis.xyz"
"IchBinHobbylosMa","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ch","193.108.52.88","8055",true,"ov-28a6fc.infomaniak.ch"
"Purple","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","my","103.91.65.44","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.141.215.238","9100",true,"NULL"
"belovachapGP63","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","159.65.253.232","443",false,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","185.241.208.115","7100",true,"NULL"
"TV9033","Exit|Running|V2Dir|Valid","mx","189.186.107.93","9001",false,"NULL"
"TV7186","Exit|Running|V2Dir|Valid","ar","179.36.62.141","9001",false,"NULL"
"bauruine","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","no","185.243.218.232","8443",true,"NULL"
"Unnamed","Running|Stable|Valid","de","138.199.152.49","38804",true,"static.49.152.199.138.clients.your-server.de"
"flowjob01","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","89.58.49.86","9001",true,"v220241179589300640.ultrasrv.de"
"upsuperRelay2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","lt","212.24.100.138","9001",true,"vps12.upsuper.org"
"TV6559","Exit|Running|V2Dir|Valid","uy","167.56.181.149","9001",false,"r167-56-181-149.dialup.adsl.anteldata.net.uy"
"Lamia4","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","135.148.149.23","80",true,"lamia.brandonkuschel.com"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","192.159.99.21","8430",true,"NULL"
"TorNodeCzech","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","cz","195.123.247.209","9001",true,"NULL"
"Assange015lt","Fast|Guard|Running|Stable|V2Dir|Valid","lt","213.252.245.202","9001",true,"10024-17721.bacloud.info"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","2.58.56.43","110",true,"NULL"
"Hella","BadExit|Fast|MiddleOnly|Running|Stable|Valid","au","170.64.203.139","9999",true,"NULL"
"JARN","Fast|HSDir|Running|Stable|V2Dir|Valid","au","144.6.150.213","9001",true,"NULL"
"MHcXthX9Eb34WYyEN7H","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","68.67.32.31","9001",true,"NULL"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","no","194.32.107.87","9400",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","193.26.115.140","7430",true,"NULL"
"eclipse28","Fast|Running|Valid","gb","185.168.195.85","443",true,"NULL"
"erdapfel","Exit|Fast|Running|Stable|Valid","at","109.70.100.5","443",true,"tor-exit-anonymizer.appliedprivacy.net"
"TV8809","Exit|Running|V2Dir|Valid","ar","186.139.205.44","9001",false,"NULL"
"CembraNutBoys05","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nz","45.15.140.245","443",true,"NULL"
"Assange038bg","Fast|Running|V2Dir|Valid","bg","185.82.217.49","9001",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","192.159.99.21","7100",true,"NULL"
"MyRelay","Fast|Running|Stable|V2Dir|Valid","us","104.223.121.171","9002",true,"NULL"
"ChocolateBit","Fast|Running|V2Dir|Valid","ru","193.124.33.242","443",true,"NULL"
"inspectahdeck","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.234","443",true,"NULL"
"daddyyankee","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.60","443",true,"NULL"
"indogmemphis","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.181","443",true,"NULL"
"Blanche","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","198.98.48.33","443",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","nl","45.149.154.253","9100",true,"NULL"
"KoolOnion","Fast|Guard|Running|Stable|V2Dir|Valid","gb","5.71.107.116","443",true,"05476b74.skybroadband.com"
"austrichh","Fast|Running|Stable|V2Dir|Valid","au","170.64.144.2","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","188.68.52.231","9000",true,"NULL"
"vol2","Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","nl","136.244.111.163","443",true,"NULL"
"Assange045de2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","62.141.35.212","9201",true,"ve901.venus.dedi.server-hosting.expert"
"SpeakFriendAndEnter","Fast|Running|Valid","us","132.145.216.76","443",true,"NULL"
"Unnamed","Running|V2Dir|Valid","de","84.247.182.17","9001",false,"NULL"
"Oymyakon","Fast|Guard|Running|Stable|V2Dir|Valid","de","157.173.113.52","9001",true,"vmi2147698.contaboserver.net"
"TV7960","Exit|Running|V2Dir|Valid","pt","94.61.86.79","9001",false,"79.86.61.94.rev.vodafone.pt"
"Foxconn","Exit|Running|V2Dir|Valid","vn","125.234.102.146","9001",false,"NULL"
"loofawrld","Fast|Running|V2Dir|Valid","us","64.65.2.119","443",true,"NULL"
"kukuruz","Exit|Fast|Running|Stable|Valid","at","109.70.100.4","9003",true,"tor-exit-anonymizer.appliedprivacy.net"
"kayflock","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.9.98.230","443",true,"NULL"
"honeycomb","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ru","46.29.166.59","1443",true,"NULL"
"tr1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","45.132.126.24","9000",true,"NULL"
"RatchetR","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","185.117.118.142","9001",true,"NULL"
"1Grelay2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","at","195.69.173.199","563",true,"mx1.emanuel-loos.eu"
"forest29","Fast|Guard|Running|Stable|V2Dir|Valid","nl","89.125.187.72","9001",true,"NULL"
"bizarrap","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.208","443",true,"NULL"
"csailmitnoexit","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","128.31.0.61","443",true,"tor-noexit.csail.mit.edu"
"HappyBits","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","5.252.226.201","443",true,"v2202311209999244342.nicesrv.de"
"ooph6te0lai3wei1aTh","Fast|Guard|Running|Stable|V2Dir|Valid","de","185.244.194.161","443",true,"tess.wurzelmann.at"
"nikobrim","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.9.98.234","443",true,"NULL"
"tor02","Fast|Running|Valid","de","87.106.80.111","443",true,"NULL"
"TV1300","Exit|Running|V2Dir|Valid","us","75.253.70.240","9001",false,"240.sub-75-253-70.myvzw.com"
"stopthewarinUA","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","89.58.49.77","9001",true,"v2202210165427203540.luckysrv.de"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","51.178.136.58","9200",true,"vps-7511dc83.vps.ovh.net"
"Unnamed","Running|V2Dir|Valid","de","84.247.182.17","9001",false,"NULL"
"bbno","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.104","443",true,"NULL"
"TV1808","Exit|Running|V2Dir|Valid","us","173.48.216.170","9001",false,"pool-173-48-216-170.bstnma.fios.verizon.net"
"simonrex","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.92","443",true,"NULL"
"Unnamed","Fast|HSDir|Running|Stable|V2Dir|Valid","us","47.77.212.86","9002",true,"NULL"
"TV2870","Exit|Running|V2Dir|Valid","cl","181.73.207.239","9001",false,"NULL"
"TV62","Exit|Running|V2Dir|Valid","cl","181.160.219.131","9001",false,"181-160-219-131.fo.baf.movistar.cl"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.141.215.61","9000",true,"NULL"
"bauruine","Fast|Guard|Running|Stable|V2Dir|Valid","no","185.243.218.232","15443",true,"NULL"
"ObscuraNode01","Fast|Guard|Running|Stable|V2Dir|Valid","es","213.165.93.177","9001",true,"ip213-165-93-177.pbiaas.com"
"openmikeeagle","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.114","443",true,"NULL"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","104.168.113.163","9001",true,"NULL"
"Octogon","Fast|Running|Stable|V2Dir|Valid","nz","131.203.32.146","9001",true,"NULL"
"kartoffel","Fast|Running|Valid","us","152.67.102.228","9001",true,"NULL"
"ezhlog","Fast|Running|V2Dir|Valid","gb","87.106.148.25","443",true,"ip87-106-148-25.pbiaas.com"
"fin","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.170","443",true,"NULL"
"mudge","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.145","443",true,"NULL"
"suesskartoffel","Exit|Fast|Running|Stable|Valid","at","109.70.100.2","9002",true,"tor-exit-anonymizer.appliedprivacy.net"
"DogeRelay2","Fast|Running|Stable|V2Dir|Valid","us","67.81.164.219","9002",true,"ool-4351a4db.dyn.optonline.net"
"scale","Fast|Running|Valid","de","89.23.108.157","9030",true,"NULL"
"kendricklamar","Fast|Running|V2Dir|Valid","us","64.65.2.85","443",true,"NULL"
"goldfoil","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","142.202.48.102","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","sg","46.250.243.29","9000",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","162.19.79.247","9200",true,"vps-841dca2f.vps.ovh.net"
"erasmus","Fast|Running|Stable|Valid","us","198.74.58.16","9001",true,"rakeri.net"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.141.215.227","9100",true,"NULL"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","192.99.228.114","443",true,"NULL"
"INSRelay21at8443","Fast|HSDir|Running|Stable|V2Dir|Valid","at","140.78.100.21","8443",true,"NULL"
"nil","Fast|Running|V2Dir|Valid","se","92.244.31.28","59001",true,"92-244-31-28.customers.ownit.se"
"fellwock","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.136","443",true,"NULL"
"relayon0169","Exit|Fast|Running|Stable|Valid","de","185.220.101.169","10169",true,"NULL"
"delay","Fast|Guard|Running|Stable|V2Dir|Valid","nl","203.159.90.15","9001",true,"NULL"
"bbnodolla","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.43","443",true,"NULL"
"Digitalcourage4ip1a","Exit|Fast|Running|Stable|V2Dir|Valid","de","185.220.101.104","443",true,"tor-exit-104.digitalcourage.de"
"rutanettowaku","Fast|Running|V2Dir|Valid","is","89.127.232.214","9001",true,"NULL"
"InnocenceTube","Fast|Running|Stable|Valid","md","146.19.213.237","443",true,"NULL"
"jstark1809eff","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","74.91.26.170","80",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.80.158.27","9100",true,"NULL"
"mbserver","Fast|Guard|Running|Stable|V2Dir|Valid","md","93.185.167.247","9001",true,"NULL"
"MegaOfHouseBitus","Fast|Running|V2Dir|Valid","ro","84.232.132.15","11111",false,"NULL"
"davido","Fast|Running|V2Dir|Valid","us","64.65.2.222","443",true,"NULL"
"OrangeNode","Fast|Running|V2Dir|Valid","gb","79.99.41.17","9001",true,"NULL"
"arribaespana","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","be","141.227.137.150","9001",true,"vps-fd86cb16.vps.ovh.net"
"ogmaco","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.78","443",true,"NULL"
"l1ber2","Fast|Running|Stable|V2Dir|Valid","de","91.98.207.228","9002",true,"static.228.207.98.91.tor-node-l1ber.cig.sh"
"rtj","Fast|Running|V2Dir|Valid","us","64.65.2.115","443",true,"NULL"
"centexRelay","Fast|Running|Stable|V2Dir|Valid","us","70.113.21.46","9001",true,"NULL"
"lunar13","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","203.55.81.2","19005",true,"NULL"
"nonameRelay","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","ro","82.153.138.184","443",true,"NULL"
"ClubPhantom","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","84.239.46.144","9001",true,"NULL"
"supermid","Fast|Running|Stable|V2Dir|Valid","de","37.114.53.36","9001",true,"NULL"
"MyCore2Tor","Fast|Running|Stable|V2Dir|Valid","us","152.86.6.232","443",true,"NULL"
"Piratenpartei03","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","188.68.43.192","9001",true,"v22018127271878278.nicesrv.de"
"sipedeluxde","Fast|Running|V2Dir|Valid","de","31.56.7.32","9001",true,"NULL"
"BirdEyes","Fast|Running|V2Dir|Valid","us","47.202.161.135","9001",true,"47-202-161-135.fdr01.plsl.fl.ip.frontiernet.net"
"Unnamed","Running|Stable|V2Dir|Valid","us","47.251.78.188","9001",true,"NULL"
"TheMadHackerNodev2","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","144.208.79.169","9001",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","hr","45.95.169.104","143",true,"NULL"
"TOKAREV","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","md","5.181.1.81","9001",true,"NULL"
"roffelpoff","Fast|Running|V2Dir|Valid","es","87.106.229.129","443",true,"NULL"
"TheHedy1","Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","sg","103.253.24.18","443",true,"NULL"
"OMICRON","Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","nl","86.54.28.49","443",true,"tor-exit.afflicted.sh"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","212.34.184.33","9031",true,"NULL"
"fastcashboyz","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.155","443",true,"NULL"
"Unnamed","Fast|Running|Stable|Valid","jp","180.58.205.5","57823",true,"p9291005-ipngn11101marunouchi.tokyo.ocn.ne.jp"
"fairhose11","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ru","95.169.191.191","443",true,"NULL"
"agrajag","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","194.103.157.40","11311",true,"NULL"
"wilton","Fast|HSDir|Running|Stable|V2Dir|Valid","us","98.45.205.157","9001",true,"c-98-45-205-157.hsd1.ca.comcast.net"
"F3Netze","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.100.255","9000",true,"tor-exit-4.zbau.f3netze.de"
"meox","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","104.220.191.127","6901",false,"NULL"
"Panama","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","62.210.181.63","28682",true,"oligarch.ge"
"corae","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.194","443",true,"NULL"
"DRCTor","Fast|HSDir|Running|Stable|V2Dir|Valid","ch","185.169.242.123","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","124.198.132.172","8430",true,"NULL"
"Nestor1","Running|V2Dir|Valid","be","80.200.169.62","9001",false,"62.169-200-80.adsl-dyn.isp.belgacom.be"
"torexitams02","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","45.66.35.22","1984",true,"ams02.torexit.nl"
"Unnamed","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","45.61.184.51","9001",true,"NULL"
"vol1","Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","nl","108.61.189.136","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","149.102.153.38","8100",true,"NULL"
"eo199","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.199","443",true,"NULL"
"bassblitzed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","192.24.217.126","9001",true,"ip-192-24-217-126.dynamic.fuse.net"
"GermanCraft30","Fast|Running|V2Dir|Valid","de","94.16.107.178","443",true,"v220231221168251172.bestsrv.de"
"OnionTorInTheCity","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","208.59.51.181","9001",false,"NULL"
"F3Netze","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.100.254","9100",true,"tor-exit-3.zbau.f3netze.de"
"F3Netze","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.100.253","9000",true,"tor-exit-2.zbau.f3netze.de"
"0xdeadbeef","Fast|Guard|Running|Stable|StaleDesc|V2Dir|Valid","ca","198.46.176.172","9001",false,"NULL"
"mytornode","Fast|Running|V2Dir|Valid","es","79.117.1.9","9001",false,"NULL"
"forest22","Fast|Running|V2Dir|Valid","us","38.45.91.143","9001",true,"NULL"
"fireboyoau","Fast|Running|V2Dir|Valid","us","64.65.2.244","443",true,"NULL"
"artikel10buc16","Exit|Fast|Running|Stable|Valid","ro","185.100.85.24","9004",true,"bucarest01.tor-exit.artikel10.org"
"DFRI54","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","se","171.25.193.36","443",true,"NULL"
"chonkycat","Fast|Running|V2Dir|Valid","us","108.252.248.105","9001",true,"108-252-248-105.lightspeed.sntcca.sbcglobal.net"
"dobronk","Fast|Guard|Running|Stable|V2Dir|Valid","nl","31.14.99.188","443",true,"mx2.bronk-ict.nl"
"NTH9R2","Exit|Fast|Running|Stable|Valid","nl","192.42.116.199","9001",true,"9.tor-exit.nothingtohide.nl"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","185.241.208.71","110",true,"NULL"
"boosie","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","bg","185.82.216.211","9001",true,"NULL"
"Unnamed","Fast|Guard|Running|Stable|V2Dir|Valid","de","92.60.38.166","443",true,"v220231250814251356.powersrv.de"
"mhack2","Fast|Guard|Running|Stable|V2Dir|Valid","nl","103.251.165.125","443",true,"NULL"
"janiTORX5","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","88.99.142.177","9001",true,"static.177.142.99.88.clients.your-server.de"
"loadedlux","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.233","443",true,"NULL"
"FEVI12","Fast|Guard|Running|Stable|V2Dir|Valid","us","23.134.90.51","443",true,"NULL"
"arbitraryKenzie0","Fast|Guard|Running|Stable|V2Dir|Valid","fi","65.108.136.190","443",true,"kenzie.arbitrary.ch"
"NTH7R3","Exit|Fast|Running|Stable|Valid","nl","192.42.116.197","9002",true,"7.tor-exit.nothingtohide.nl"
"NTH23R3","Exit|Fast|Running|Stable|Valid","nl","192.42.116.175","9002",true,"23.tor-exit.nothingtohide.nl"
"artikel10ber06","Exit|Fast|Running|Stable|Valid","de","185.220.101.2","9002",true,"berlin01.tor-exit.artikel10.org"
"ViDiSrv","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","217.154.85.211","31337",true,"tor.graef.in"
"raesremmurd","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.26","443",true,"NULL"
"ForPrivacyNET","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.101.35","10035",true,"tor-exit-35.for-privacy.net"
"masterchief","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","46.4.66.188","8000",true,"static.188.66.4.46.clients.your-server.de"
"asgard","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","149.143.101.143","9001",true,"host-7.ldm-w1d1-a.v4.dfn.nl"
"Exits4Privacy","BadExit|Fast|MiddleOnly|Running|Stable|Valid","nl","192.76.160.140","20000",true,"NULL"
"laughnowCRYl8ter","Fast|Running|Stable|V2Dir|Valid","jp","192.144.23.9","9100",true,"NULL"
"ThisNodeDontGlow","Fast|Guard|Running|Stable|V2Dir|Valid","md","146.19.213.120","443",true,"NULL"
"Poisson","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","23.227.186.194","9000",true,"23-227-186-194.static.hvvc.us"
"FedoraMiddle01","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","162.55.219.200","9001",true,"static.200.219.55.162.clients.your-server.de"
"CutieCutieNyaa","Fast|Running|Stable|V2Dir|Valid","ie","45.11.171.79","9001",true,"NULL"
"NTH35R5","Fast|Running|Stable|Valid","nl","192.42.116.187","9004",true,"35.tor-exit.nothingtohide.nl"
"SixSeven","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","lt","62.72.22.164","9003",true,"srv1310809.hstgr.cloud"
"TV8349","Exit|Running|V2Dir|Valid","us","23.242.196.104","9001",false,"NULL"
"reverie","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","md","178.17.170.225","443",true,"tor-exit-readme.maxzrbn.it"
"lnag","Fast|Running|Stable|V2Dir|Valid","za","102.130.117.25","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.141.215.169","7100",true,"NULL"
"water","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","it","94.23.68.187","9002",true,"ip187.ip-94-23-68.eu"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","124.198.132.13","143",true,"NULL"
"Todry542","Fast|Guard|Running|Stable|V2Dir|Valid","fr","89.80.212.133","9393",true,"89-80-212-133.abo.bbox.fr"
"gunomit","Fast|Running|V2Dir|Valid","bg","87.229.34.20","9001",true,"NULL"
"artikel10ber40","Exit|Fast|Running|Stable|Valid","de","185.220.101.10","9004",true,"berlin01.tor-exit.artikel10.org"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","54.37.80.38","9000",true,"ns3103821.ip-54-37-80.eu"
"ForPrivacyNET","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.101.202","8443",true,"tor-exit-202.for-privacy.net"
"dcon","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","92.204.40.241","443",true,"kreta1093.startdedicated.com"
"DFRI79","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","se","171.25.193.39","81",true,"NULL"
"Vevelonel","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","38.102.127.252","9001",true,"NULL"
"zackdelarocha","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.209","443",true,"NULL"
"Unnamed","Fast|Running|Stable|Valid","us","138.197.79.129","443",true,"NULL"
"acabworldwide1","Fast|Running|V2Dir|Valid","us","140.238.225.117","443",true,"NULL"
"ForPrivacyNET","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.101.192","443",true,"tor-exit-192.for-privacy.net"
"ForDemocracy1","Fast|Guard|Running|Stable|V2Dir|Valid","fr","137.74.46.232","443",true,"vps-c90c4609.vps.ovh.net"
"Digitalcourage4ipga","Exit|Fast|Running|Stable|V2Dir|Valid","de","185.220.101.102","443",true,"tor-exit-102.digitalcourage.de"
"yuyuy","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","193.46.217.136","443",true,"NULL"
"naruto","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","162.251.116.26","443",true,"NULL"
"Gabara","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","128.0.64.148","9001",true,"NULL"
"manning","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.142","443",true,"NULL"
"hviv123","Exit|Fast|Running|V2Dir|Valid","nl","192.42.116.23","443",false,"this-is-a-tor-exit-node-hviv123.hviv.nl"
"rocket","Fast|Running|V2Dir|Valid","de","144.31.98.197","9001",true,"NULL"
"PriateJameson","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","135.181.161.38","9001",true,"static.38.161.181.135.clients.your-server.de"
"dababy","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.81","443",true,"NULL"
"darkxtor","Fast|Running|Stable|Valid","gb","217.42.107.3","4444",false,"host217-42-107-3.range217-42.btcentralplus.com"
"DoomAndDespair","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.252.193.67","9001",false,"64-252-193-67.lightspeed.dybhfl.sbcglobal.net"
"FromSwedenWithLove","Fast|Guard|Running|Stable|V2Dir|Valid","se","46.246.44.53","443",true,"tortwo.duckdns.org"
